"num_incomes","pan_inc_chg","pan_inc_chg_pct","pan_exp_chg","pan_exp_chg_pct","pan_fi_chg","pan_ret_date_chg","pan_financial_impact","age","fin_indy","fin_indy_num","fin_indy_pct","retire_invst_num","tgt_sf_wthdrw_rt","max_retire_sup","retire_exp","whn_fin_indy_num","fin_indy_lvl","retire_age","stp_whn_fin_indy","employer","role","ft_status","pt_status","gig_status","edu_status","housing","2020_gross_inc","2020_invst_save","political_grouped","race_eth_grouped","gender_grouped","edu_grouped","rel_status_grouped","children_grouped","country_grouped","industry_grouped","total_assets","total_debts","total_expenses"
2,"Decreased",0.25,"Decreased",0.35,"No change","Become sooner","Positive",36,0,2400000,6.5,2400000,4,0,96000,0,NA,56,"Partially","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Own",139930,32600,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Professional & Business Services",654900,418030,86850
2,"Stayed the same",0,"Decreased",0,"No change","No change","Neutral",41,0,2500000,32,2e+06,2.5,50000,60000,0,NA,56,"Partially","Private corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",166192,22293,"Other","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Financial Services",945442,124462,115512
1,"Stayed the same",0.05,"Decreased",0.15,"No change","No change","Neutral",36,0,1500000,30,2e+06,3.5,27000,60000,0,NA,51,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Rent",115000,40000,"Democrat","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",432000,500,53800
1,"Stayed the same",0,"Decreased",0.15,"No change","No change","Neutral",41,0,1e+06,45,1250000,4,40000,40000,0,NA,51,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Rent",140000,58500,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",872200,270000,80650
1,"Decreased",0.15,"Increased",0.35,"Increase","Become sooner","Neutral",31,0,1400000,NA,1400000,3.5,15000,50000,0,NA,36,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",0,0,"Democrat","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Other Services",0,0,0
2,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",36,0,2500000,20,NA,3.5,NA,NA,0,NA,56,"Partially","Nonprofit corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",120000,0,"Republican","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Financial Services",615000,25000,65500
1,"Stayed the same",0,"Decreased",0.15,"Increase","No change","Positive",46,0,5e+06,40,5e+06,4,25000,150000,0,NA,56,"Partially","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",4e+05,25000,"Libertarian Party","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Information Technology",2625000,8e+05,296000
2,"Stayed the same",0,"Decreased",0.25,"No change","No change","Positive",31,0,2e+06,8,NA,4,24000,NA,0,NA,56,"Undecided","Public agency","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Rent",201000,0,"Other","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Public Administration (Civilian Government)",360000,0,53040
1,"Stayed the same",0.05,"Decreased",0.25,"Increase","Become sooner","Positive",41,0,7e+05,11,7e+05,3.5,12000,30000,0,NA,61,"Yes","Nonprofit corporation","Program Staff","For an Organization (Employed)",NA,NA,"Not a student","Rent",51000,15000,"Other","White / Caucasian","Female","Doctorate or Master's Degree","In a Relationship","No Children","United States","Public Administration (Civilian Government)",78000,0,50800
1,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",26,0,2e+06,8.7,2e+06,3.5,27000,60000,0,NA,56,"Yes","Public agency","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Live with family or friends",76400,17000,"Democrat","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Public Administration (Civilian Government)",179100,0,22300
1,"Decreased",0.15,"Stayed the same",0,"Increase","Become sooner","Positive",26,0,2500000,8,2e+06,4,90000,60000,0,NA,56,"Partially","Private corporation","General Labor",NA,NA,NA,"Student","Rent",24000,40000,"Other","White / Caucasian","Male","Some College or Trade School","In a Relationship","No Children","United States","Construction",2e+05,0,9600
2,"Stayed the same",0,"Decreased",0.05,"No change","No change","Neutral",36,0,4e+06,40,4500000,4,NA,130000,0,NA,41,"Undecided","Private corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",3e+05,0,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Information Technology",2460000,3e+05,24000
1,"Stayed the same",0,"Stayed the same",0,"No change","No change","Positive",51,0,1e+06,25,1e+06,4,1e+05,120000,0,NA,61,"Yes","Public agency","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",195000,31000,"Republican","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Education",1064500,452500,60950
2,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",26,0,1500000,11.2,1500000,4,60000,60000,0,NA,51,"Partially","Nonprofit corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Rent",171500,0,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Healthcare",166000,90000,17400
2,"Stayed the same",0,"Stayed the same",0,"Increase","No change","Neutral",41,0,1750000,65,1750000,3,0,38000,0,NA,51,"Partially","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",198000,95000,"Republican","American Indian or Alaskan Native","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Other Services",1148009,7,60204
2,"Increased",0.05,"Stayed the same",0,"Increase","Become sooner","Positive",46,0,8e+06,55,6e+06,3,2e+05,150000,0,NA,61,"Yes","Private corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",260000,60000,"Other","Asian or Pacific Islander","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Information Technology",4480000,400240,117100
2,"Stayed the same",0,"Decreased",0.05,"No change","No change","Positive",26,0,2500000,30,2500000,3,2000,75000,0,NA,36,"Yes","Public corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Own",245000,199000,"Other",NA,"Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Manufacturing",1020000,191000,70900
2,"Decreased",0.05,"Decreased",0.05,"No change","No change","Neutral",31,0,2e+06,50,2e+06,4,20000,72000,0,NA,46,"Undecided","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Rent",187500,0,"Democrat","American Indian or Alaskan Native","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Manufacturing",747543.3,33877.79,62000
2,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",31,1,NA,NA,NA,NA,NA,NA,2e+06,"LeanFI",36,"Partially","Private corporation","Customer Service","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Own",205000,60000,"Other",NA,"Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Financial Services",2490000,0,127800
2,"Stayed the same",0,"Decreased",0.05,"Increase","No change","Neutral",31,0,5e+06,1,85,3,75000,75000,0,NA,NA,"No","Private corporation","Management - Upper","For an Organization (Employed)",NA,NA,"Not a student","Own",105000,0,"Republican","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",270000,190000,0
1,"Increased",0.05,"Decreased",0.05,"No change","No change","Positive",26,0,1250000,26,1250000,3,20000,35000,0,NA,41,"Partially","Public corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Live with family or friends",95000,65000,"Republican","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Financial Services",337500,0,33201
2,"Stayed the same",0,"Decreased",0.05,"No change","No change","Neutral",26,0,2750000,4.3,2750000,3.5,54000,150000,0,NA,56,"Undecided","Public corporation","Administrative staff","For an Organization (Employed)",NA,NA,"Not a student","Own",183557,53781,"Democrat","White / Caucasian","Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Healthcare",982728,614879,129776
2,"Increased",0.15,"Stayed the same",0,"No change","No change","Positive",31,0,1250000,10,1400000,4,40000,40000,0,NA,46,"Partially","Private corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Own",250000,20000,"Other",NA,NA,"Doctorate or Master's Degree","In a Relationship","No Children","United States","Healthcare",627000,90000,95600
1,"Stayed the same",0,"Decreased",0.15,"Increase","No change","Neutral",26,0,1e+06,20,1500000,3.5,NA,40000,0,NA,41,"Yes","Public corporation",NA,"For an Organization (Employed)",NA,NA,"Not a student","Rent",92000,0,"Democrat","White / Caucasian","Female","Bachelor's or Associate's Degree","Singles","No Children","United States","Manufacturing",286000,0,19700
1,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",26,0,2500000,7,2500000,3.33,10000,60000,0,NA,46,"Yes","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",165000,68000,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Information Technology",165000,0,69000
1,"Stayed the same",0.05,"Decreased",0.25,"No change","Become sooner","Neutral",26,0,1500000,5,1e+06,5,50000,50000,0,NA,36,"Partially","Private corporation","Information Technology","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Rent",90000,8000,"Other","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Information Technology",49000,11001,55000
2,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",36,0,1500000,15,1500000,4,80000,80000,0,NA,56,"Yes","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Own",180000,0,"Libertarian Party","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Other Services",803000,488000,59800
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Positive",36,0,2500000,25,2500000,3.5,1e+05,80000,0,NA,46,"Yes","Private corporation","Consultant","For an Organization (Employed)",NA,NA,"Not a student","Own",120000,0,"Other","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Professional & Business Services",660000,135000,77900
2,"Stayed the same",0.05,"Increased",0.25,"Increase","Become later","Positive",31,0,2e+06,60,2700000,5,40000,110000,0,NA,36,"Partially","Public corporation","Information Technology","For an Organization (Employed)","For an Organization (Employed)",NA,"Not a student","Own",4e+05,1e+05,"Democrat","Hispanic or Latino","Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",2100000,8e+05,69700
2,NA,NA,NA,NA,NA,NA,"Neutral",31,0,1e+06,42,2500000,4,24000,80000,0,NA,56,"No","Public agency","General Labor",NA,NA,NA,"Student","Rent",0,0,"Republican","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Professional & Business Services",433000,0,0
2,"Decreased",0.25,"Stayed the same",0,"Increase","No change","Positive",41,0,5e+06,50,5e+06,3.5,20000,160000,0,NA,51,"Partially","Public corporation","Customer Service",NA,"For an Organization (Employed)",NA,"Not a student","Own",350000,5000,"Democrat","Black or African American","Female","Some College or Trade School","In a Relationship","Have Children","United States","Other Services",3050000,262000,78000
1,"Increased",0.35,"Decreased",0.35,"No change","Become sooner","Positive",26,0,2e+06,5,3e+06,3,0,120000,0,NA,36,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Live with family or friends",90000,65000,"Other","White / Caucasian","Male","Some College or Trade School","Singles","No Children","United States","Information Technology",98460,0,12300
2,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",31,0,5e+06,10,5e+06,3,50000,120000,0,NA,61,"No","Private corporation","Consultant","For an Organization (Employed)",NA,NA,"Not a student","Own",350000,0,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Professional & Business Services",1362000,32000,144800
1,"Increased",0.25,"Decreased",0.05,"No change","Become sooner","Neutral",26,0,70000,10,1e+05,3,NA,30000,0,NA,41,"Partially","Private corporation","Information Technology","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Own",102500,35000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Financial Services",340800,150000,59650
